   0.86393798    0.70685835   -0.00000000    1.00000000
   0.86393798    0.86393798    0.15643426    0.98768834
   0.86393798    1.02101761    0.30901658    0.95105652
   0.86393798    1.17809725    0.45398990    0.89100652
   0.86393798    1.33517688    0.58778447    0.80901699
   0.86393798    1.49225651    0.70710584    0.70710678
   0.86393798    1.64933614    0.80901592    0.58778525
   0.86393798    1.80641578    0.89100534    0.45399050
   0.86393798    1.96349541    0.95105525    0.30901699
   0.86393798    2.12057504    0.98768703    0.15643447
   0.86393798    2.27765467    0.99999867    0.00000000
   0.86393798    2.43473431    0.98768703   -0.15643447
   0.86393798    2.59181394    0.95105525   -0.30901699
   0.86393798    2.74889357    0.89100534   -0.45399050
   0.86393798    2.90597320    0.80901592   -0.58778525
   0.86393798    3.06305284    0.70710584   -0.70710678
   1.02101761   -3.06305284    0.45398990   -0.89100652
   1.02101761   -2.90597320    0.30901658   -0.95105652
   1.02101761   -2.74889357    0.15643426   -0.98768834
   1.02101761   -2.59181394   -0.00000000   -1.00000000
   1.02101761   -2.43473431   -0.15643426   -0.98768834
   1.02101761   -2.27765467   -0.30901658   -0.95105652
   1.02101761   -2.12057504   -0.45398990   -0.89100652
   1.02101761   -1.96349541   -0.58778447   -0.80901699
   1.02101761   -1.80641578   -0.70710584   -0.70710678
   1.02101761   -1.64933614   -0.80901592   -0.58778525
   1.02101761   -1.49225651   -0.89100534   -0.45399050
   1.02101761   -1.33517688   -0.95105525   -0.30901699
   1.02101761   -1.17809725   -0.98768703   -0.15643447
   1.02101761   -1.02101761   -0.99999867    0.00000000
   1.02101761   -0.86393798   -0.98768703    0.15643447
   1.02101761   -0.70685835   -0.95105525    0.30901699
   1.02101761   -0.54977871   -0.89100534    0.45399050
   1.02101761   -0.39269908   -0.80901592    0.58778525
   1.02101761   -0.23561945   -0.70710584    0.70710678
   1.02101761   -0.07853982   -0.58778447    0.80901699
   1.02101761    0.07853982   -0.45398990    0.89100652
   1.02101761    0.23561945   -0.30901658    0.95105652
   1.02101761    0.39269908   -0.15643426    0.98768834
   1.02101761    0.54977871   -0.00000000    1.00000000
   1.02101761    0.70685835    0.15643426    0.98768834
   1.02101761    0.86393798    0.30901658    0.95105652
   1.02101761    1.02101761    0.45398990    0.89100652
   1.02101761    1.17809725    0.58778447    0.80901699
   1.02101761    1.33517688    0.70710584    0.70710678
   1.02101761    1.49225651    0.80901592    0.58778525
   1.02101761    1.64933614    0.89100534    0.45399050
   1.02101761    1.80641578    0.95105525    0.30901699
   1.02101761    1.96349541    0.98768703    0.15643447
   1.02101761    2.12057504    0.99999867    0.00000000
   1.02101761    2.27765467    0.98768703   -0.15643447
   1.02101761    2.43473431    0.95105525   -0.30901699
   1.02101761    2.59181394    0.89100534   -0.45399050
   1.02101761    2.74889357    0.80901592   -0.58778525
   1.02101761    2.90597320    0.70710584   -0.70710678
   1.02101761    3.06305284    0.58778447   -0.80901699
   1.17809725   -3.06305284    0.30901658   -0.95105652
   1.17809725   -2.90597320    0.15643426   -0.98768834
   1.17809725   -2.74889357   -0.00000000   -1.00000000
   1.17809725   -2.59181394   -0.15643426   -0.98768834
   1.17809725   -2.43473431   -0.30901658   -0.95105652
   1.17809725   -2.27765467   -0.45398990   -0.89100652
   1.17809725   -2.12057504   -0.58778447   -0.80901699
   1.17809725   -1.96349541   -0.70710584   -0.70710678
   1.17809725   -1.80641578   -0.80901592   -0.58778525
   1.17809725   -1.64933614   -0.89100534   -0.45399050
   1.17809725   -1.49225651   -0.95105525   -0.30901699
   1.17809725   -1.33517688   -0.98768703   -0.15643447
   1.17809725   -1.17809725   -0.99999867   -0.00000000
   1.17809725   -1.02101761   -0.98768703    0.15643447
   1.17809725   -0.86393798   -0.95105525    0.30901699
   1.17809725   -0.70685835   -0.89100534    0.45399050
   1.17809725   -0.54977871   -0.80901592    0.58778525
   1.17809725   -0.39269908   -0.70710584    0.70710678
   1.17809725   -0.23561945   -0.58778447    0.80901699
   1.17809725   -0.07853982   -0.45398990    0.89100652
   1.17809725    0.07853982   -0.30901658    0.95105652
   1.17809725    0.23561945   -0.15643426    0.98768834
   1.17809725    0.39269908    0.00000000    1.00000000
   1.17809725    0.54977871    0.15643426    0.98768834
   1.17809725    0.70685835    0.30901658    0.95105652
   1.17809725    0.86393798    0.45398990    0.89100652
   1.17809725    1.02101761    0.58778447    0.80901699
   1.17809725    1.17809725    0.70710584    0.70710678
   1.17809725    1.33517688    0.80901592    0.58778525
   1.17809725    1.49225651    0.89100534    0.45399050
   1.17809725    1.64933614    0.95105525    0.30901699
   1.17809725    1.80641578    0.98768703    0.15643447
   1.17809725    1.96349541    0.99999867    0.00000000
   1.17809725    2.12057504    0.98768703   -0.15643447
   1.17809725    2.27765467    0.95105525   -0.30901699
   1.17809725    2.43473431    0.89100534   -0.45399050
   1.17809725    2.59181394    0.80901592   -0.58778525
   1.17809725    2.74889357    0.70710584   -0.70710678
   1.17809725    2.90597320    0.58778447   -0.80901699
   1.17809725    3.06305284    0.45398990   -0.89100652
   1.33517688   -3.06305284    0.15643426   -0.98768834
   1.33517688   -2.90597320   -0.00000000   -1.00000000
   1.33517688   -2.74889357   -0.15643426   -0.98768834
   1.33517688   -2.59181394   -0.30901658   -0.95105652
   1.33517688   -2.43473431   -0.45398990   -0.89100652
   1.33517688   -2.27765467   -0.58778447   -0.80901699
   1.33517688   -2.12057504   -0.70710584   -0.70710678
   1.33517688   -1.96349541   -0.80901592   -0.58778525
   1.33517688   -1.80641578   -0.89100534   -0.45399050
   1.33517688   -1.64933614   -0.95105525   -0.30901699
   1.33517688   -1.49225651   -0.98768703   -0.15643447
   1.33517688   -1.33517688   -0.99999867    0.00000000
   1.33517688   -1.17809725   -0.98768703    0.15643447
   1.33517688   -1.02101761   -0.95105525    0.30901699
   1.33517688   -0.86393798   -0.89100534    0.45399050
   1.33517688   -0.70685835   -0.80901592    0.58778525
   1.33517688   -0.54977871   -0.70710584    0.70710678
   1.33517688   -0.39269908   -0.58778447    0.80901699
   1.33517688   -0.23561945   -0.45398990    0.89100652
   1.33517688   -0.07853982   -0.30901658    0.95105652
   1.33517688    0.07853982   -0.15643426    0.98768834
   1.33517688    0.23561945    0.00000000    1.00000000
   1.33517688    0.39269908    0.15643426    0.98768834
   1.33517688    0.54977871    0.30901658    0.95105652
   1.33517688    0.70685835    0.45398990    0.89100652
   1.33517688    0.86393798    0.58778447    0.80901699
   1.33517688    1.02101761    0.70710584    0.70710678
   1.33517688    1.17809725    0.80901592    0.58778525
   1.33517688    1.33517688    0.89100534    0.45399050
   1.33517688    1.49225651    0.95105525    0.30901699
   1.33517688    1.64933614    0.98768703    0.15643447
   1.33517688    1.80641578    0.99999867    0.00000000
   1.33517688    1.96349541    0.98768703   -0.15643447
   1.33517688    2.12057504    0.95105525   -0.30901699
   1.33517688    2.27765467    0.89100534   -0.45399050
   1.33517688    2.43473431    0.80901592   -0.58778525
   1.33517688    2.59181394    0.70710584   -0.70710678
   1.33517688    2.74889357    0.58778447   -0.80901699
   1.33517688    2.90597320    0.45398990   -0.89100652
   1.33517688    3.06305284    0.30901658   -0.95105652
   1.49225651   -3.06305284   -0.00000000   -1.00000000
   1.49225651   -2.90597320   -0.15643426   -0.98768834
   1.49225651   -2.74889357   -0.30901658   -0.95105652
   1.49225651   -2.59181394   -0.45398990   -0.89100652
   1.49225651   -2.43473431   -0.58778447   -0.80901699
   1.49225651   -2.27765467   -0.70710584   -0.70710678
   1.49225651   -2.12057504   -0.80901592   -0.58778525
   1.49225651   -1.96349541   -0.89100534   -0.45399050
   1.49225651   -1.80641578   -0.95105525   -0.30901699
   1.49225651   -1.64933614   -0.98768703   -0.15643447
   1.49225651   -1.49225651   -0.99999867   -0.00000000
   1.49225651   -1.33517688   -0.98768703    0.15643447
   1.49225651   -1.17809725   -0.95105525    0.30901699
   1.49225651   -1.02101761   -0.89100534    0.45399050
   1.49225651   -0.86393798   -0.80901592    0.58778525
   1.49225651   -0.70685835   -0.70710584    0.70710678
   1.49225651   -0.54977871   -0.58778447    0.80901699
   1.49225651   -0.39269908   -0.45398990    0.89100652
   1.49225651   -0.23561945   -0.30901658    0.95105652
   1.49225651   -0.07853982   -0.15643426    0.98768834
   1.49225651    0.07853982    0.00000000    1.00000000
   1.49225651    0.23561945    0.15643426    0.98768834
   1.49225651    0.39269908    0.30901658    0.95105652
   1.49225651    0.54977871    0.45398990    0.89100652
   1.49225651    0.70685835    0.58778447    0.80901699
   1.49225651    0.86393798    0.70710584    0.70710678
   1.49225651    1.02101761    0.80901592    0.58778525
   1.49225651    1.17809725    0.89100534    0.45399050
   1.49225651    1.33517688    0.95105525    0.30901699
   1.49225651    1.49225651    0.98768703    0.15643447
   1.49225651    1.64933614    0.99999867    0.00000000
   1.49225651    1.80641578    0.98768703   -0.15643447
   1.49225651    1.96349541    0.95105525   -0.30901699
   1.49225651    2.12057504    0.89100534   -0.45399050
   1.49225651    2.27765467    0.80901592   -0.58778525
   1.49225651    2.43473431    0.70710584   -0.70710678
   1.49225651    2.59181394    0.58778447   -0.80901699
   1.49225651    2.74889357    0.45398990   -0.89100652
   1.49225651    2.90597320    0.30901658   -0.95105652
   1.49225651    3.06305284    0.15643426   -0.98768834
   1.64933614   -3.06305284   -0.15643426   -0.98768834
   1.64933614   -2.90597320   -0.30901658   -0.95105652
   1.64933614   -2.74889357   -0.45398990   -0.89100652
   1.64933614   -2.59181394   -0.58778447   -0.80901699
   1.64933614   -2.43473431   -0.70710584   -0.70710678
   1.64933614   -2.27765467   -0.80901592   -0.58778525
   1.64933614   -2.12057504   -0.89100534   -0.45399050
   1.64933614   -1.96349541   -0.95105525   -0.30901699
   1.64933614   -1.80641578   -0.98768703   -0.15643447
   1.64933614   -1.64933614   -0.99999867    0.00000000
   1.64933614   -1.49225651   -0.98768703    0.15643447
   1.64933614   -1.33517688   -0.95105525    0.30901699
   1.64933614   -1.17809725   -0.89100534    0.45399050
   1.64933614   -1.02101761   -0.80901592    0.58778525
   1.64933614   -0.86393798   -0.70710584    0.70710678
   1.64933614   -0.70685835   -0.58778447    0.80901699
   1.64933614   -0.54977871   -0.45398990    0.89100652
   1.64933614   -0.39269908   -0.30901658    0.95105652
   1.64933614   -0.23561945   -0.15643426    0.98768834
   1.64933614   -0.07853982   -0.00000000    1.00000000
   1.64933614    0.07853982    0.15643426    0.98768834
   1.64933614    0.23561945    0.30901658    0.95105652
   1.64933614    0.39269908    0.45398990    0.89100652
   1.64933614    0.54977871    0.58778447    0.80901699
   1.64933614    0.70685835    0.70710584    0.70710678
   1.64933614    0.86393798    0.80901592    0.58778525
   1.64933614    1.02101761    0.89100534    0.45399050
   1.64933614    1.17809725    0.95105525    0.30901699
   1.64933614    1.33517688    0.98768703    0.15643447
   1.64933614    1.49225651    0.99999867    0.00000000
   1.64933614    1.64933614    0.98768703   -0.15643447
   1.64933614    1.80641578    0.95105525   -0.30901699
   1.64933614    1.96349541    0.89100534   -0.45399050
   1.64933614    2.12057504    0.80901592   -0.58778525
   1.64933614    2.27765467    0.70710584   -0.70710678
   1.64933614    2.43473431    0.58778447   -0.80901699
   1.64933614    2.59181394    0.45398990   -0.89100652
   1.64933614    2.74889357    0.30901658   -0.95105652
   1.64933614    2.90597320    0.15643426   -0.98768834
   1.64933614    3.06305284    0.00000000   -1.00000000
   1.80641578   -3.06305284   -0.30901658   -0.95105652
   1.80641578   -2.90597320   -0.45398990   -0.89100652
   1.80641578   -2.74889357   -0.58778447   -0.80901699
   1.80641578   -2.59181394   -0.70710584   -0.70710678
   1.80641578   -2.43473431   -0.80901592   -0.58778525
   1.80641578   -2.27765467   -0.89100534   -0.45399050
   1.80641578   -2.12057504   -0.95105525   -0.30901699
   1.80641578   -1.96349541   -0.98768703   -0.15643447
   1.80641578   -1.80641578   -0.99999867   -0.00000000
   1.80641578   -1.64933614   -0.98768703    0.15643447
   1.80641578   -1.49225651   -0.95105525    0.30901699
   1.80641578   -1.33517688   -0.89100534    0.45399050
   1.80641578   -1.17809725   -0.80901592    0.58778525
   1.80641578   -1.02101761   -0.70710584    0.70710678
   1.80641578   -0.86393798   -0.58778447    0.80901699
   1.80641578   -0.70685835   -0.45398990    0.89100652
   1.80641578   -0.54977871   -0.30901658    0.95105652
   1.80641578   -0.39269908   -0.15643426    0.98768834
   1.80641578   -0.23561945    0.00000000    1.00000000
   1.80641578   -0.07853982    0.15643426    0.98768834
   1.80641578    0.07853982    0.30901658    0.95105652
   1.80641578    0.23561945    0.45398990    0.89100652
   1.80641578    0.39269908    0.58778447    0.80901699
   1.80641578    0.54977871    0.70710584    0.70710678
   1.80641578    0.70685835    0.80901592    0.58778525
   1.80641578    0.86393798    0.89100534    0.45399050
   1.80641578    1.02101761    0.95105525    0.30901699
   1.80641578    1.17809725    0.98768703    0.15643447
   1.80641578    1.33517688    0.99999867    0.00000000
   1.80641578    1.49225651    0.98768703   -0.15643447
   1.80641578    1.64933614    0.95105525   -0.30901699
   1.80641578    1.80641578    0.89100534   -0.45399050
   1.80641578    1.96349541    0.80901592   -0.58778525
   1.80641578    2.12057504    0.70710584   -0.70710678
   1.80641578    2.27765467    0.58778447   -0.80901699
   1.80641578    2.43473431    0.45398990   -0.89100652
   1.80641578    2.59181394    0.30901658   -0.95105652
   1.80641578    2.74889357    0.15643426   -0.98768834
   1.80641578    2.90597320    0.00000000   -1.00000000
   1.80641578    3.06305284   -0.15643426   -0.98768834
   1.96349541   -3.06305284   -0.45398990   -0.89100652
   1.96349541   -2.90597320   -0.58778447   -0.80901699
   1.96349541   -2.74889357   -0.70710584   -0.70710678
   1.96349541   -2.59181394   -0.80901592   -0.58778525
   1.96349541   -2.43473431   -0.89100534   -0.45399050
   1.96349541   -2.27765467   -0.95105525   -0.30901699
   1.96349541   -2.12057504   -0.98768703   -0.15643447
   1.96349541   -1.96349541   -0.99999867    0.00000000
   1.96349541   -1.80641578   -0.98768703    0.15643447
   1.96349541   -1.64933614   -0.95105525    0.30901699
   1.96349541   -1.49225651   -0.89100534    0.45399050
   1.96349541   -1.33517688   -0.80901592    0.58778525
   1.96349541   -1.17809725   -0.70710584    0.70710678
   1.96349541   -1.02101761   -0.58778447    0.80901699
   1.96349541   -0.86393798   -0.45398990    0.89100652
   1.96349541   -0.70685835   -0.30901658    0.95105652
   1.96349541   -0.54977871   -0.15643426    0.98768834
   1.96349541   -0.39269908   -0.00000000    1.00000000
   1.96349541   -0.23561945    0.15643426    0.98768834
   1.96349541   -0.07853982    0.30901658    0.95105652
   1.96349541    0.07853982    0.45398990    0.89100652
   1.96349541    0.23561945    0.58778447    0.80901699
   1.96349541    0.39269908    0.70710584    0.70710678
   1.96349541    0.54977871    0.80901592    0.58778525
   1.96349541    0.70685835    0.89100534    0.45399050
   1.96349541    0.86393798    0.95105525    0.30901699
   1.96349541    1.02101761    0.98768703    0.15643447
   1.96349541    1.17809725    0.99999867    0.00000000
   1.96349541    1.33517688    0.98768703   -0.15643447
   1.96349541    1.49225651    0.95105525   -0.30901699
   1.96349541    1.64933614    0.89100534   -0.45399050
   1.96349541    1.80641578    0.80901592   -0.58778525
   1.96349541    1.96349541    0.70710584   -0.70710678
   1.96349541    2.12057504    0.58778447   -0.80901699
   1.96349541    2.27765467    0.45398990   -0.89100652
   1.96349541    2.43473431    0.30901658   -0.95105652
   1.96349541    2.59181394    0.15643426   -0.98768834
   1.96349541    2.74889357    0.00000000   -1.00000000
   1.96349541    2.90597320   -0.15643426   -0.98768834
   1.96349541    3.06305284   -0.30901658   -0.95105652
   2.12057504   -3.06305284   -0.58778447   -0.80901699
   2.12057504   -2.90597320   -0.70710584   -0.70710678
   2.12057504   -2.74889357   -0.80901592   -0.58778525
   2.12057504   -2.59181394   -0.89100534   -0.45399050
   2.12057504   -2.43473431   -0.95105525   -0.30901699
   2.12057504   -2.27765467   -0.98768703   -0.15643447
   2.12057504   -2.12057504   -0.99999867   -0.00000000
   2.12057504   -1.96349541   -0.98768703    0.15643447
   2.12057504   -1.80641578   -0.95105525    0.30901699
   2.12057504   -1.64933614   -0.89100534    0.45399050
   2.12057504   -1.49225651   -0.80901592    0.58778525
   2.12057504   -1.33517688   -0.70710584    0.70710678
   2.12057504   -1.17809725   -0.58778447    0.80901699
   2.12057504   -1.02101761   -0.45398990    0.89100652
   2.12057504   -0.86393798   -0.30901658    0.95105652
   2.12057504   -0.70685835   -0.15643426    0.98768834
   2.12057504   -0.54977871    0.00000000    1.00000000
   2.12057504   -0.39269908    0.15643426    0.98768834
   2.12057504   -0.23561945    0.30901658    0.95105652
   2.12057504   -0.07853982    0.45398990    0.89100652
   2.12057504    0.07853982    0.58778447    0.80901699
   2.12057504    0.23561945    0.70710584    0.70710678
   2.12057504    0.39269908    0.80901592    0.58778525
   2.12057504    0.54977871    0.89100534    0.45399050
   2.12057504    0.70685835    0.95105525    0.30901699
   2.12057504    0.86393798    0.98768703    0.15643447
   2.12057504    1.02101761    0.99999867    0.00000000
   2.12057504    1.17809725    0.98768703   -0.15643447
   2.12057504    1.33517688    0.95105525   -0.30901699
   2.12057504    1.49225651    0.89100534   -0.45399050
   2.12057504    1.64933614    0.80901592   -0.58778525
   2.12057504    1.80641578    0.70710584   -0.70710678
   2.12057504    1.96349541    0.58778447   -0.80901699
   2.12057504    2.12057504    0.45398990   -0.89100652
   2.12057504    2.27765467    0.30901658   -0.95105652
   2.12057504    2.43473431    0.15643426   -0.98768834
   2.12057504    2.59181394    0.00000000   -1.00000000
   2.12057504    2.74889357   -0.15643426   -0.98768834
   2.12057504    2.90597320   -0.30901658   -0.95105652
   2.12057504    3.06305284   -0.45398990   -0.89100652
   2.27765467   -3.06305284   -0.70710584   -0.70710678
   2.27765467   -2.90597320   -0.80901592   -0.58778525
   2.27765467   -2.74889357   -0.89100534   -0.45399050
   2.27765467   -2.59181394   -0.95105525   -0.30901699
   2.27765467   -2.43473431   -0.98768703   -0.15643447
   2.27765467   -2.27765467   -0.99999867    0.00000000
   2.27765467   -2.12057504   -0.98768703    0.15643447
   2.27765467   -1.96349541   -0.95105525    0.30901699
   2.27765467   -1.80641578   -0.89100534    0.45399050
   2.27765467   -1.64933614   -0.80901592    0.58778525
   2.27765467   -1.49225651   -0.70710584    0.70710678
   2.27765467   -1.33517688   -0.58778447    0.80901699
   2.27765467   -1.17809725   -0.45398990    0.89100652
   2.27765467   -1.02101761   -0.30901658    0.95105652
   2.27765467   -0.86393798   -0.15643426    0.98768834
   2.27765467   -0.70685835   -0.00000000    1.00000000
   2.27765467   -0.54977871    0.15643426    0.98768834
   2.27765467   -0.39269908    0.30901658    0.95105652
   2.27765467   -0.23561945    0.45398990    0.89100652
   2.27765467   -0.07853982    0.58778447    0.80901699
   2.27765467    0.07853982    0.70710584    0.70710678
   2.27765467    0.23561945    0.80901592    0.58778525
   2.27765467    0.39269908    0.89100534    0.45399050
   2.27765467    0.54977871    0.95105525    0.30901699
   2.27765467    0.70685835    0.98768703    0.15643447
   2.27765467    0.86393798    0.99999867    0.00000000
   2.27765467    1.02101761    0.98768703   -0.15643447
   2.27765467    1.17809725    0.95105525   -0.30901699
   2.27765467    1.33517688    0.89100534   -0.45399050
   2.27765467    1.49225651    0.80901592   -0.58778525
   2.27765467    1.64933614    0.70710584   -0.70710678
   2.27765467    1.80641578    0.58778447   -0.80901699
   2.27765467    1.96349541    0.45398990   -0.89100652
   2.27765467    2.12057504    0.30901658   -0.95105652
   2.27765467    2.27765467    0.15643426   -0.98768834
   2.27765467    2.43473431    0.00000000   -1.00000000
   2.27765467    2.59181394   -0.15643426   -0.98768834
   2.27765467    2.74889357   -0.30901658   -0.95105652
   2.27765467    2.90597320   -0.45398990   -0.89100652
   2.27765467    3.06305284   -0.58778447   -0.80901699
   2.43473431   -3.06305284   -0.80901592   -0.58778525
   2.43473431   -2.90597320   -0.89100534   -0.45399050
   2.43473431   -2.74889357   -0.95105525   -0.30901699
   2.43473431   -2.59181394   -0.98768703   -0.15643447
   2.43473431   -2.43473431   -0.99999867   -0.00000000
   2.43473431   -2.27765467   -0.98768703    0.15643447
   2.43473431   -2.12057504   -0.95105525    0.30901699
   2.43473431   -1.96349541   -0.89100534    0.45399050
   2.43473431   -1.80641578   -0.80901592    0.58778525
   2.43473431   -1.64933614   -0.70710584    0.70710678
   2.43473431   -1.49225651   -0.58778447    0.80901699
   2.43473431   -1.33517688   -0.45398990    0.89100652
   2.43473431   -1.17809725   -0.30901658    0.95105652
   2.43473431   -1.02101761   -0.15643426    0.98768834
   2.43473431   -0.86393798    0.00000000    1.00000000
   2.43473431   -0.70685835    0.15643426    0.98768834
   2.43473431   -0.54977871    0.30901658    0.95105652
   2.43473431   -0.39269908    0.45398990    0.89100652
   2.43473431   -0.23561945    0.58778447    0.80901699
   2.43473431   -0.07853982    0.70710584    0.70710678
   2.43473431    0.07853982    0.80901592    0.58778525
   2.43473431    0.23561945    0.89100534    0.45399050
   2.43473431    0.39269908    0.95105525    0.30901699
   2.43473431    0.54977871    0.98768703    0.15643447
   2.43473431    0.70685835    0.99999867    0.00000000
   2.43473431    0.86393798    0.98768703   -0.15643447
   2.43473431    1.02101761    0.95105525   -0.30901699
   2.43473431    1.17809725    0.89100534   -0.45399050
   2.43473431    1.33517688    0.80901592   -0.58778525
   2.43473431    1.49225651    0.70710584   -0.70710678
   2.43473431    1.64933614    0.58778447   -0.80901699
   2.43473431    1.80641578    0.45398990   -0.89100652
   2.43473431    1.96349541    0.30901658   -0.95105652
   2.43473431    2.12057504    0.15643426   -0.98768834
   2.43473431    2.27765467    0.00000000   -1.00000000
   2.43473431    2.43473431   -0.15643426   -0.98768834
   2.43473431    2.59181394   -0.30901658   -0.95105652
   2.43473431    2.74889357   -0.45398990   -0.89100652
   2.43473431    2.90597320   -0.58778447   -0.80901699
   2.43473431    3.06305284   -0.70710584   -0.70710678
   2.59181394   -3.06305284   -0.89100534   -0.45399050
   2.59181394   -2.90597320   -0.95105525   -0.30901699
   2.59181394   -2.74889357   -0.98768703   -0.15643447
   2.59181394   -2.59181394   -0.99999867    0.00000000
   2.59181394   -2.43473431   -0.98768703    0.15643447
   2.59181394   -2.27765467   -0.95105525    0.30901699
   2.59181394   -2.12057504   -0.89100534    0.45399050
   2.59181394   -1.96349541   -0.80901592    0.58778525
   2.59181394   -1.80641578   -0.70710584    0.70710678
   2.59181394   -1.64933614   -0.58778447    0.80901699
   2.59181394   -1.49225651   -0.45398990    0.89100652
   2.59181394   -1.33517688   -0.30901658    0.95105652
   2.59181394   -1.17809725   -0.15643426    0.98768834
   2.59181394   -1.02101761   -0.00000000    1.00000000
   2.59181394   -0.86393798    0.15643426    0.98768834
   2.59181394   -0.70685835    0.30901658    0.95105652
   2.59181394   -0.54977871    0.45398990    0.89100652
   2.59181394   -0.39269908    0.58778447    0.80901699
   2.59181394   -0.23561945    0.70710584    0.70710678
   2.59181394   -0.07853982    0.80901592    0.58778525
   2.59181394    0.07853982    0.89100534    0.45399050
   2.59181394    0.23561945    0.95105525    0.30901699
   2.59181394    0.39269908    0.98768703    0.15643447
   2.59181394    0.54977871    0.99999867   -0.00000000
   2.59181394    0.70685835    0.98768703   -0.15643447
   2.59181394    0.86393798    0.95105525   -0.30901699
   2.59181394    1.02101761    0.89100534   -0.45399050
   2.59181394    1.17809725    0.80901592   -0.58778525
   2.59181394    1.33517688    0.70710584   -0.70710678
   2.59181394    1.49225651    0.58778447   -0.80901699
   2.59181394    1.64933614    0.45398990   -0.89100652
   2.59181394    1.80641578    0.30901658   -0.95105652
   2.59181394    1.96349541    0.15643426   -0.98768834
   2.59181394    2.12057504    0.00000000   -1.00000000
   2.59181394    2.27765467   -0.15643426   -0.98768834
   2.59181394    2.43473431   -0.30901658   -0.95105652
   2.59181394    2.59181394   -0.45398990   -0.89100652
   2.59181394    2.74889357   -0.58778447   -0.80901699
   2.59181394    2.90597320   -0.70710584   -0.70710678
   2.59181394    3.06305284   -0.80901592   -0.58778525
   2.74889357   -3.06305284   -0.95105525   -0.30901699
   2.74889357   -2.90597320   -0.98768703   -0.15643447
   2.74889357   -2.74889357   -0.99999867   -0.00000000
   2.74889357   -2.59181394   -0.98768703    0.15643447
   2.74889357   -2.43473431   -0.95105525    0.30901699
   2.74889357   -2.27765467   -0.89100534    0.45399050
   2.74889357   -2.12057504   -0.80901592    0.58778525
   2.74889357   -1.96349541   -0.70710584    0.70710678
   2.74889357   -1.80641578   -0.58778447    0.80901699
   2.74889357   -1.64933614   -0.45398990    0.89100652
   2.74889357   -1.49225651   -0.30901658    0.95105652
   2.74889357   -1.33517688   -0.15643426    0.98768834
   2.74889357   -1.17809725    0.00000000    1.00000000
   2.74889357   -1.02101761    0.15643426    0.98768834
   2.74889357   -0.86393798    0.30901658    0.95105652
   2.74889357   -0.70685835    0.45398990    0.89100652
   2.74889357   -0.54977871    0.58778447    0.80901699
   2.74889357   -0.39269908    0.70710584    0.70710678
   2.74889357   -0.23561945    0.80901592    0.58778525
   2.74889357   -0.07853982    0.89100534    0.45399050
   2.74889357    0.07853982    0.95105525    0.30901699
   2.74889357    0.23561945    0.98768703    0.15643447
   2.74889357    0.39269908    0.99999867    0.00000000
   2.74889357    0.54977871    0.98768703   -0.15643447
   2.74889357    0.70685835    0.95105525   -0.30901699
   2.74889357    0.86393798    0.89100534   -0.45399050
   2.74889357    1.02101761    0.80901592   -0.58778525
   2.74889357    1.17809725    0.70710584   -0.70710678
   2.74889357    1.33517688    0.58778447   -0.80901699
   2.74889357    1.49225651    0.45398990   -0.89100652
   2.74889357    1.64933614    0.30901658   -0.95105652
   2.74889357    1.80641578    0.15643426   -0.98768834
   2.74889357    1.96349541    0.00000000   -1.00000000
   2.74889357    2.12057504   -0.15643426   -0.98768834
   2.74889357    2.27765467   -0.30901658   -0.95105652
   2.74889357    2.43473431   -0.45398990   -0.89100652
   2.74889357    2.59181394   -0.58778447   -0.80901699
   2.74889357    2.74889357   -0.70710584   -0.70710678
   2.74889357    2.90597320   -0.80901592   -0.58778525
   2.74889357    3.06305284   -0.89100534   -0.45399050
   2.90597320   -3.06305284   -0.98768703   -0.15643447
   2.90597320   -2.90597320   -0.99999867    0.00000000
   2.90597320   -2.74889357   -0.98768703    0.15643447
   2.90597320   -2.59181394   -0.95105525    0.30901699
   2.90597320   -2.43473431   -0.89100534    0.45399050
   2.90597320   -2.27765467   -0.80901592    0.58778525
   2.90597320   -2.12057504   -0.70710584    0.70710678
   2.90597320   -1.96349541   -0.58778447    0.80901699
   2.90597320   -1.80641578   -0.45398990    0.89100652
   2.90597320   -1.64933614   -0.30901658    0.95105652
   2.90597320   -1.49225651   -0.15643426    0.98768834
   2.90597320   -1.33517688   -0.00000000    1.00000000
   2.90597320   -1.17809725    0.15643426    0.98768834
   2.90597320   -1.02101761    0.30901658    0.95105652
   2.90597320   -0.86393798    0.45398990    0.89100652
   2.90597320   -0.70685835    0.58778447    0.80901699
   2.90597320   -0.54977871    0.70710584    0.70710678
   2.90597320   -0.39269908    0.80901592    0.58778525
   2.90597320   -0.23561945    0.89100534    0.45399050
   2.90597320   -0.07853982    0.95105525    0.30901699
   2.90597320    0.07853982    0.98768703    0.15643447
   2.90597320    0.23561945    0.99999867   -0.00000000
   2.90597320    0.39269908    0.98768703   -0.15643447
   2.90597320    0.54977871    0.95105525   -0.30901699
   2.90597320    0.70685835    0.89100534   -0.45399050
   2.90597320    0.86393798    0.80901592   -0.58778525
   2.90597320    1.02101761    0.70710584   -0.70710678
   2.90597320    1.17809725    0.58778447   -0.80901699
   2.90597320    1.33517688    0.45398990   -0.89100652
   2.90597320    1.49225651    0.30901658   -0.95105652
   2.90597320    1.64933614    0.15643426   -0.98768834
   2.90597320    1.80641578    0.00000000   -1.00000000
   2.90597320    1.96349541   -0.15643426   -0.98768834
